,Date,ACCESS-CM2_ssp126,ACCESS-CM2_ssp245,ACCESS-CM2_ssp370,ACCESS-CM2_ssp585,CNRM-CM6-1_ssp126,CNRM-CM6-1_ssp245,CNRM-CM6-1_ssp370,CNRM-CM6-1_ssp585,INM-CM4-8_ssp126,INM-CM4-8_ssp245,INM-CM4-8_ssp370,INM-CM4-8_ssp585,INM-CM5-0_ssp126,INM-CM5-0_ssp245,INM-CM5-0_ssp370,INM-CM5-0_ssp585,MIROC6_ssp126,MIROC6_ssp245,MIROC6_ssp370,MIROC6_ssp585,MIROC-ES2L_ssp126,MIROC-ES2L_ssp245,MIROC-ES2L_ssp370,MIROC-ES2L_ssp585,MPI-ESM1-2-LR_ssp126,MPI-ESM1-2-LR_ssp245,MPI-ESM1-2-LR_ssp370,MPI-ESM1-2-LR_ssp585,MRI-ESM2-0_ssp126,MRI-ESM2-0_ssp245,MRI-ESM2-0_ssp370,MRI-ESM2-0_ssp585,NorESM2-MM_ssp126,NorESM2-MM_ssp245,NorESM2-MM_ssp370,NorESM2-MM_ssp585
4232,2060-05-24,0.0,0.0,0.0,0.0,208.75499356361667,0.0,163.59079475915047,261.07309674025277,0.0,0.0,1910.887688957671,1799.8875171238014,232.20247635187079,1915.4249261247812,0.0,1536.6614946370385,0.0,0.0,0.0,1178.6114077866475,243.70265666079504,0.0,0.0,3389.803152443042,307.58104809990414,193.9609728991101,0.0,0.0,2214.2424836191803,1851.4044139442008,1003.34971453703,0.0,723.4208520077119,54.70648585857522,0.0,258.2772280215665
4233,2060-05-31,0.0,0.0,0.0,0.0,208.75499356361667,0.0,163.59079475915047,261.07309674025277,0.0,0.0,1910.887688957671,1799.8875171238014,232.20247635187079,1915.4249261247812,0.0,1536.6614946370385,0.0,0.0,0.0,1178.6114077866475,243.70265666079504,0.0,0.0,3389.803152443042,307.58104809990414,193.9609728991101,0.0,0.0,2214.2424836191803,1851.4044139442008,1003.34971453703,0.0,723.4208520077119,54.70648585857522,0.0,258.2772280215665
4234,2060-06-07,2757.212989160554,2370.5233262373886,165.32480004528844,764.4282629318387,582.8793098819049,0.0,647.2573323722258,281.7415023900814,2370.626046724948,1287.1316471597422,5586.816612137242,746.3526383036722,0.0,2149.3001599125737,2383.068552243408,1658.2031307353952,0.0,519.4960261839512,1106.191525808474,2035.8925985745395,2617.3105751127155,197.47108073900623,0.0,3634.939057251082,885.3817775131188,78.96800728427317,0.0,0.0,3292.5064931196307,482.01713393201,1070.6127164821942,182.61999940957207,1426.8362637459134,0.0,0.0,852.9957319932745
4235,2060-06-14,2757.212989160554,2370.5233262373886,165.32480004528844,764.4282629318387,582.8793098819049,0.0,647.2573323722258,281.7415023900814,2370.626046724948,1287.1316471597422,5586.816612137242,746.3526383036722,0.0,2149.3001599125737,2383.068552243408,1658.2031307353952,0.0,519.4960261839512,1106.191525808474,2035.8925985745395,2617.3105751127155,197.47108073900623,0.0,3634.939057251082,885.3817775131188,78.96800728427317,0.0,0.0,3292.5064931196307,482.01713393201,1070.6127164821942,182.61999940957207,1426.8362637459134,0.0,0.0,852.9957319932745
4236,2060-06-21,2757.212989160554,2370.5233262373886,165.32480004528844,764.4282629318387,582.8793098819049,0.0,647.2573323722258,281.7415023900814,2370.626046724948,1287.1316471597422,5586.816612137242,746.3526383036722,0.0,2149.3001599125737,2383.068552243408,1658.2031307353952,0.0,519.4960261839512,1106.191525808474,2035.8925985745395,2617.3105751127155,197.47108073900623,0.0,3634.939057251082,885.3817775131188,78.96800728427317,0.0,0.0,3292.5064931196307,482.01713393201,1070.6127164821942,182.61999940957207,1426.8362637459134,0.0,0.0,852.9957319932745
4237,2060-06-28,2757.212989160554,2370.5233262373886,165.32480004528844,764.4282629318387,582.8793098819049,0.0,647.2573323722258,281.7415023900814,2370.626046724948,1287.1316471597422,5586.816612137242,746.3526383036722,0.0,2149.3001599125737,2383.068552243408,1658.2031307353952,0.0,519.4960261839512,1106.191525808474,2035.8925985745395,2617.3105751127155,197.47108073900623,0.0,3634.939057251082,885.3817775131188,78.96800728427317,0.0,0.0,3292.5064931196307,482.01713393201,1070.6127164821942,182.61999940957207,1426.8362637459134,0.0,0.0,852.9957319932745
4238,2060-07-05,0.0,0.0,0.0,601.3072605725902,528.1177531310959,0.0,0.0,223.22787965303314,0.0,0.0,0.0,0.0,0.0,2529.0487845854077,0.0,1621.186602560615,0.0,822.6739293261951,0.0,0.0,0.0,0.0,0.0,2172.925316620652,0.0,0.0,0.0,0.0,1765.538265242852,0.0,570.3970991500744,0.0,0.0,0.0,0.0,841.8720533649495
4239,2060-07-12,0.0,0.0,0.0,601.3072605725902,528.1177531310959,0.0,0.0,223.22787965303314,0.0,0.0,0.0,0.0,0.0,2529.0487845854077,0.0,1621.186602560615,0.0,822.6739293261951,0.0,0.0,0.0,0.0,0.0,2172.925316620652,0.0,0.0,0.0,0.0,1765.538265242852,0.0,570.3970991500744,0.0,0.0,0.0,0.0,841.8720533649495
4240,2060-07-19,0.0,0.0,0.0,601.3072605725902,528.1177531310959,0.0,0.0,223.22787965303314,0.0,0.0,0.0,0.0,0.0,2529.0487845854077,0.0,1621.186602560615,0.0,822.6739293261951,0.0,0.0,0.0,0.0,0.0,2172.925316620652,0.0,0.0,0.0,0.0,1765.538265242852,0.0,570.3970991500744,0.0,0.0,0.0,0.0,841.8720533649495
4241,2060-07-26,0.0,0.0,0.0,601.3072605725902,528.1177531310959,0.0,0.0,223.22787965303314,0.0,0.0,0.0,0.0,0.0,2529.0487845854077,0.0,1621.186602560615,0.0,822.6739293261951,0.0,0.0,0.0,0.0,0.0,2172.925316620652,0.0,0.0,0.0,0.0,1765.538265242852,0.0,570.3970991500744,0.0,0.0,0.0,0.0,841.8720533649495
4242,2060-08-02,0.0,0.0,0.0,0.0,211.86663132183816,0.0,256.9416237515878,184.49968434038735,1133.015703057129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.9870723497698,0.0,0.0,0.0,0.0,0.0,0.0,77.08502116858955,0.0,0.0,0.0,666.3082298698697,0.0,0.0,0.0,0.0,0.0
4243,2060-08-09,0.0,0.0,0.0,0.0,211.86663132183816,0.0,256.9416237515878,184.49968434038735,1133.015703057129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.9870723497698,0.0,0.0,0.0,0.0,0.0,0.0,77.08502116858955,0.0,0.0,0.0,666.3082298698697,0.0,0.0,0.0,0.0,0.0
4244,2060-08-16,0.0,0.0,0.0,0.0,211.86663132183816,0.0,256.9416237515878,184.49968434038735,1133.015703057129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.9870723497698,0.0,0.0,0.0,0.0,0.0,0.0,77.08502116858955,0.0,0.0,0.0,666.3082298698697,0.0,0.0,0.0,0.0,0.0
4245,2060-08-23,0.0,0.0,0.0,0.0,211.86663132183816,0.0,256.9416237515878,184.49968434038735,1133.015703057129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.9870723497698,0.0,0.0,0.0,0.0,0.0,0.0,77.08502116858955,0.0,0.0,0.0,666.3082298698697,0.0,0.0,0.0,0.0,0.0
4246,2060-08-30,0.0,0.0,0.0,0.0,211.86663132183816,0.0,256.9416237515878,184.49968434038735,1133.015703057129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.9870723497698,0.0,0.0,0.0,0.0,0.0,0.0,77.08502116858955,0.0,0.0,0.0,666.3082298698697,0.0,0.0,0.0,0.0,0.0
4247,2060-09-06,1934.0979232268276,0.0,0.0,902.2542186683763,0.0,0.0,1164.723851524289,0.0,3553.2349601726523,1463.3904698638466,0.0,1084.7185331774335,1942.529036459649,2419.844982202869,4164.153866161966,2081.185274757247,1380.9813712771147,1997.449080179975,0.0,2293.3499633663505,1670.2246321026564,3301.307658780419,2829.7973720868686,0.0,0.0,3171.825017042049,0.0,1678.6317055452714,4195.502446793064,0.0,0.0,624.1226713276026,0.0,0.0,456.5836436841957,527.1049936653365
4248,2060-09-13,1934.0979232268276,0.0,0.0,902.2542186683763,0.0,0.0,1164.723851524289,0.0,3553.2349601726523,1463.3904698638466,0.0,1084.7185331774335,1942.529036459649,2419.844982202869,4164.153866161966,2081.185274757247,1380.9813712771147,1997.449080179975,0.0,2293.3499633663505,1670.2246321026564,3301.307658780419,2829.7973720868686,0.0,0.0,3171.825017042049,0.0,1678.6317055452714,4195.502446793064,0.0,0.0,624.1226713276026,0.0,0.0,456.5836436841957,527.1049936653365
4249,2060-09-20,1934.0979232268276,0.0,0.0,902.2542186683763,0.0,0.0,1164.723851524289,0.0,3553.2349601726523,1463.3904698638466,0.0,1084.7185331774335,1942.529036459649,2419.844982202869,4164.153866161966,2081.185274757247,1380.9813712771147,1997.449080179975,0.0,2293.3499633663505,1670.2246321026564,3301.307658780419,2829.7973720868686,0.0,0.0,3171.825017042049,0.0,1678.6317055452714,4195.502446793064,0.0,0.0,624.1226713276026,0.0,0.0,456.5836436841957,527.1049936653365
4250,2060-09-27,1934.0979232268276,0.0,0.0,902.2542186683763,0.0,0.0,1164.723851524289,0.0,3553.2349601726523,1463.3904698638466,0.0,1084.7185331774335,1942.529036459649,2419.844982202869,4164.153866161966,2081.185274757247,1380.9813712771147,1997.449080179975,0.0,2293.3499633663505,1670.2246321026564,3301.307658780419,2829.7973720868686,0.0,0.0,3171.825017042049,0.0,1678.6317055452714,4195.502446793064,0.0,0.0,624.1226713276026,0.0,0.0,456.5836436841957,527.1049936653365
4251,2060-10-04,0.0,1820.2053802913672,973.3989762780693,19.684505362605464,856.8166844743997,737.4990599114581,0.0,221.21852328229562,379.87363618542724,3285.1223501206828,1975.3250116317715,763.9191059025521,0.0,301.26297967951274,1260.1589008527842,2011.784121422432,0.0,0.0,2087.099882544753,1580.7713277712046,1442.8765093637294,996.519844453288,620.5774931224793,1456.2227800198848,165.5632758455033,1423.6101461459807,734.8310262683879,1169.0922441781993,3301.599222832222,1423.7809986860302,921.0514800119645,447.30437447064287,1628.7230276878092,935.7844316618881,496.84155849508244,566.0257222635579
4252,2060-10-11,0.0,1820.2053802913672,973.3989762780693,19.684505362605464,856.8166844743997,737.4990599114581,0.0,221.21852328229562,379.87363618542724,3285.1223501206828,1975.3250116317715,763.9191059025521,0.0,301.26297967951274,1260.1589008527842,2011.784121422432,0.0,0.0,2087.099882544753,1580.7713277712046,1442.8765093637294,996.519844453288,620.5774931224793,1456.2227800198848,165.5632758455033,1423.6101461459807,734.8310262683879,1169.0922441781993,3301.599222832222,1423.7809986860302,921.0514800119645,447.30437447064287,1628.7230276878092,935.7844316618881,496.84155849508244,566.0257222635579
4253,2060-10-18,0.0,1820.2053802913672,973.3989762780693,19.684505362605464,856.8166844743997,737.4990599114581,0.0,221.21852328229562,379.87363618542724,3285.1223501206828,1975.3250116317715,763.9191059025521,0.0,301.26297967951274,1260.1589008527842,2011.784121422432,0.0,0.0,2087.099882544753,1580.7713277712046,1442.8765093637294,996.519844453288,620.5774931224793,1456.2227800198848,165.5632758455033,1423.6101461459807,734.8310262683879,1169.0922441781993,3301.599222832222,1423.7809986860302,921.0514800119645,447.30437447064287,1628.7230276878092,935.7844316618881,496.84155849508244,566.0257222635579
4254,2060-10-25,0.0,1820.2053802913672,973.3989762780693,19.684505362605464,856.8166844743997,737.4990599114581,0.0,221.21852328229562,379.87363618542724,3285.1223501206828,1975.3250116317715,763.9191059025521,0.0,301.26297967951274,1260.1589008527842,2011.784121422432,0.0,0.0,2087.099882544753,1580.7713277712046,1442.8765093637294,996.519844453288,620.5774931224793,1456.2227800198848,165.5632758455033,1423.6101461459807,734.8310262683879,1169.0922441781993,3301.599222832222,1423.7809986860302,921.0514800119645,447.30437447064287,1628.7230276878092,935.7844316618881,496.84155849508244,566.0257222635579
4255,2060-11-01,1012.938949108704,656.6113998091746,224.121487123,445.3048674400271,151.87449501233087,206.55931640428267,154.0552888893411,128.42476791431798,1321.5794102015548,1257.68873425651,1770.841819009997,1104.155860038552,1905.6177428577225,0.0,1097.6067298799742,509.57020853958085,212.47318260532543,0.0,371.4677685477059,613.9929151950386,0.0,1661.5639956533669,1017.7170716953772,1743.9121495264087,0.0,670.3502662560511,0.0,86.04881967845029,1514.7647103343859,1085.5947901212512,206.39429823362678,232.55979933839723,231.64908630427857,0.0,118.39629529973168,303.7030037475307
4256,2060-11-08,1012.938949108704,656.6113998091746,224.121487123,445.3048674400271,151.87449501233087,206.55931640428267,154.0552888893411,128.42476791431798,1321.5794102015548,1257.68873425651,1770.841819009997,1104.155860038552,1905.6177428577225,0.0,1097.6067298799742,509.57020853958085,212.47318260532543,0.0,371.4677685477059,613.9929151950386,0.0,1661.5639956533669,1017.7170716953772,1743.9121495264087,0.0,670.3502662560511,0.0,86.04881967845029,1514.7647103343859,1085.5947901212512,206.39429823362678,232.55979933839723,231.64908630427857,0.0,118.39629529973168,303.7030037475307
4257,2060-11-15,1012.938949108704,656.6113998091746,224.121487123,445.3048674400271,151.87449501233087,206.55931640428267,154.0552888893411,128.42476791431798,1321.5794102015548,1257.68873425651,1770.841819009997,1104.155860038552,1905.6177428577225,0.0,1097.6067298799742,509.57020853958085,212.47318260532543,0.0,371.4677685477059,613.9929151950386,0.0,1661.5639956533669,1017.7170716953772,1743.9121495264087,0.0,670.3502662560511,0.0,86.04881967845029,1514.7647103343859,1085.5947901212512,206.39429823362678,232.55979933839723,231.64908630427857,0.0,118.39629529973168,303.7030037475307
4258,2060-11-22,1012.938949108704,656.6113998091746,224.121487123,445.3048674400271,151.87449501233087,206.55931640428267,154.0552888893411,128.42476791431798,1321.5794102015548,1257.68873425651,1770.841819009997,1104.155860038552,1905.6177428577225,0.0,1097.6067298799742,509.57020853958085,212.47318260532543,0.0,371.4677685477059,613.9929151950386,0.0,1661.5639956533669,1017.7170716953772,1743.9121495264087,0.0,670.3502662560511,0.0,86.04881967845029,1514.7647103343859,1085.5947901212512,206.39429823362678,232.55979933839723,231.64908630427857,0.0,118.39629529973168,303.7030037475307
4259,2060-11-29,1012.938949108704,656.6113998091746,224.121487123,445.3048674400271,151.87449501233087,206.55931640428267,154.0552888893411,128.42476791431798,1321.5794102015548,1257.68873425651,1770.841819009997,1104.155860038552,1905.6177428577225,0.0,1097.6067298799742,509.57020853958085,212.47318260532543,0.0,371.4677685477059,613.9929151950386,0.0,1661.5639956533669,1017.7170716953772,1743.9121495264087,0.0,670.3502662560511,0.0,86.04881967845029,1514.7647103343859,1085.5947901212512,206.39429823362678,232.55979933839723,231.64908630427857,0.0,118.39629529973168,303.7030037475307
4260,2060-12-06,172.07032727273443,149.20078982819766,0.0,131.34716984063365,0.0,74.57389347493377,400.5768918534274,22.861861506742923,263.07184304816525,255.10687840587525,398.79920571908775,231.01728783716874,25.19368267502803,0.0,2571.5654313906043,148.46831147900954,0.0,93.62521123810588,80.59612618278683,294.9466179303753,0.0,0.0,0.0,315.570780506486,0.0,34.63095541351004,155.54588356461846,32.37210047730758,177.5080856194533,91.49680655893783,11.614042613127598,24.19235338772868,53.191836723728386,51.746189242599556,0.0,28.380207974054326
4261,2060-12-13,172.07032727273443,149.20078982819766,0.0,131.34716984063365,0.0,74.57389347493377,400.5768918534274,22.861861506742923,263.07184304816525,255.10687840587525,398.79920571908775,231.01728783716874,25.19368267502803,0.0,2571.5654313906043,148.46831147900954,0.0,93.62521123810588,80.59612618278683,294.9466179303753,0.0,0.0,0.0,315.570780506486,0.0,34.63095541351004,155.54588356461846,32.37210047730758,177.5080856194533,91.49680655893783,11.614042613127598,24.19235338772868,53.191836723728386,51.746189242599556,0.0,28.380207974054326
4262,2060-12-20,172.07032727273443,149.20078982819766,0.0,131.34716984063365,0.0,74.57389347493377,400.5768918534274,22.861861506742923,263.07184304816525,255.10687840587525,398.79920571908775,231.01728783716874,25.19368267502803,0.0,2571.5654313906043,148.46831147900954,0.0,93.62521123810588,80.59612618278683,294.9466179303753,0.0,0.0,0.0,315.570780506486,0.0,34.63095541351004,155.54588356461846,32.37210047730758,177.5080856194533,91.49680655893783,11.614042613127598,24.19235338772868,53.191836723728386,51.746189242599556,0.0,28.380207974054326
4263,2060-12-27,172.07032727273443,149.20078982819766,0.0,131.34716984063365,0.0,74.57389347493377,400.5768918534274,22.861861506742923,263.07184304816525,255.10687840587525,398.79920571908775,231.01728783716874,25.19368267502803,0.0,2571.5654313906043,148.46831147900954,0.0,93.62521123810588,80.59612618278683,294.9466179303753,0.0,0.0,0.0,315.570780506486,0.0,34.63095541351004,155.54588356461846,32.37210047730758,177.5080856194533,91.49680655893783,11.614042613127598,24.19235338772868,53.191836723728386,51.746189242599556,0.0,28.380207974054326
4264,2061-01-03,278.41809076115976,351.7196262311031,113.8486718274986,173.88698123041013,90.26372544437966,135.88173332425754,132.89987574898717,47.27660193924073,318.8238798486713,894.7320947720593,451.6617119134101,266.95339278410097,117.50851806348567,460.19853776768406,478.71257111345494,154.01650553964467,170.5778170543213,274.22345985238906,272.03274459499323,379.8397275205744,255.5022581936374,713.7756133224304,369.70849384633914,102.05411895293938,40.694393519192396,102.90248351521868,95.59225651363023,147.89202914749586,480.86367723985734,178.59384771676397,132.99001987132732,61.07434399302622,191.97280057627793,253.07939449439579,40.92276728759717,148.5463658574318
4265,2061-01-10,278.41809076115976,351.7196262311031,113.8486718274986,173.88698123041013,90.26372544437966,135.88173332425754,132.89987574898717,47.27660193924073,318.8238798486713,894.7320947720593,451.6617119134101,266.95339278410097,117.50851806348567,460.19853776768406,478.71257111345494,154.01650553964467,170.5778170543213,274.22345985238906,272.03274459499323,379.8397275205744,255.5022581936374,713.7756133224304,369.70849384633914,102.05411895293938,40.694393519192396,102.90248351521868,95.59225651363023,147.89202914749586,480.86367723985734,178.59384771676397,132.99001987132732,61.07434399302622,191.97280057627793,253.07939449439579,40.92276728759717,148.5463658574318
4266,2061-01-17,278.41809076115976,351.7196262311031,113.8486718274986,173.88698123041013,90.26372544437966,135.88173332425754,132.89987574898717,47.27660193924073,318.8238798486713,894.7320947720593,451.6617119134101,266.95339278410097,117.50851806348567,460.19853776768406,478.71257111345494,154.01650553964467,170.5778170543213,274.22345985238906,272.03274459499323,379.8397275205744,255.5022581936374,713.7756133224304,369.70849384633914,102.05411895293938,40.694393519192396,102.90248351521868,95.59225651363023,147.89202914749586,480.86367723985734,178.59384771676397,132.99001987132732,61.07434399302622,191.97280057627793,253.07939449439579,40.92276728759717,148.5463658574318
4267,2061-01-24,278.41809076115976,351.7196262311031,113.8486718274986,173.88698123041013,90.26372544437966,135.88173332425754,132.89987574898717,47.27660193924073,318.8238798486713,894.7320947720593,451.6617119134101,266.95339278410097,117.50851806348567,460.19853776768406,478.71257111345494,154.01650553964467,170.5778170543213,274.22345985238906,272.03274459499323,379.8397275205744,255.5022581936374,713.7756133224304,369.70849384633914,102.05411895293938,40.694393519192396,102.90248351521868,95.59225651363023,147.89202914749586,480.86367723985734,178.59384771676397,132.99001987132732,61.07434399302622,191.97280057627793,253.07939449439579,40.92276728759717,148.5463658574318
4268,2061-01-31,278.41809076115976,351.7196262311031,113.8486718274986,173.88698123041013,90.26372544437966,135.88173332425754,132.89987574898717,47.27660193924073,318.8238798486713,894.7320947720593,451.6617119134101,266.95339278410097,117.50851806348567,460.19853776768406,478.71257111345494,154.01650553964467,170.5778170543213,274.22345985238906,272.03274459499323,379.8397275205744,255.5022581936374,713.7756133224304,369.70849384633914,102.05411895293938,40.694393519192396,102.90248351521868,95.59225651363023,147.89202914749586,480.86367723985734,178.59384771676397,132.99001987132732,61.07434399302622,191.97280057627793,253.07939449439579,40.92276728759717,148.5463658574318
4269,2061-02-07,0.0,116.05799190559698,76.03129792889501,89.49509599627632,9.896719851762734,30.32629746409078,39.912382442816686,41.33519594542444,0.0,60.574811850362074,370.0258422124159,65.29623523267976,153.03433419536387,0.0,212.25386999859217,27.927854674800738,0.0,68.04006623237005,183.21095377099297,72.41173316694567,6.434172377721671,0.0,36.08506986044181,0.0,14.106503153074337,0.0,208.80336117102854,65.2601639452679,17.27755300918996,91.19017077531053,0.0,33.44143488161833,0.0,29.186222222298124,0.0,63.530432209817825
4270,2061-02-14,0.0,116.05799190559698,76.03129792889501,89.49509599627632,9.896719851762734,30.32629746409078,39.912382442816686,41.33519594542444,0.0,60.574811850362074,370.0258422124159,65.29623523267976,153.03433419536387,0.0,212.25386999859217,27.927854674800738,0.0,68.04006623237005,183.21095377099297,72.41173316694567,6.434172377721671,0.0,36.08506986044181,0.0,14.106503153074337,0.0,208.80336117102854,65.2601639452679,17.27755300918996,91.19017077531053,0.0,33.44143488161833,0.0,29.186222222298124,0.0,63.530432209817825
4271,2061-02-21,0.0,116.05799190559698,76.03129792889501,89.49509599627632,9.896719851762734,30.32629746409078,39.912382442816686,41.33519594542444,0.0,60.574811850362074,370.0258422124159,65.29623523267976,153.03433419536387,0.0,212.25386999859217,27.927854674800738,0.0,68.04006623237005,183.21095377099297,72.41173316694567,6.434172377721671,0.0,36.08506986044181,0.0,14.106503153074337,0.0,208.80336117102854,65.2601639452679,17.27755300918996,91.19017077531053,0.0,33.44143488161833,0.0,29.186222222298124,0.0,63.530432209817825
4272,2061-02-28,0.0,116.05799190559698,76.03129792889501,89.49509599627632,9.896719851762734,30.32629746409078,39.912382442816686,41.33519594542444,0.0,60.574811850362074,370.0258422124159,65.29623523267976,153.03433419536387,0.0,212.25386999859217,27.927854674800738,0.0,68.04006623237005,183.21095377099297,72.41173316694567,6.434172377721671,0.0,36.08506986044181,0.0,14.106503153074337,0.0,208.80336117102854,65.2601639452679,17.27755300918996,91.19017077531053,0.0,33.44143488161833,0.0,29.186222222298124,0.0,63.530432209817825
4273,2061-03-07,72.85028808579047,321.1967001459561,117.17942546633478,82.74023753181898,21.285381378533543,102.1342801838709,50.672930266928496,31.711275442549322,11.78922230907866,0.0,380.7860629825955,292.5316600438367,377.511712128503,203.5887420495633,20.247485525005988,154.8287515543599,383.9531862815516,221.21658961151826,80.58270754001869,152.75275735041913,63.581126413079495,0.0,278.83290828147733,63.40614461873327,0.0,35.69853719343551,72.18011011959888,193.1656995914492,82.89023223410456,75.39687801802394,64.96191123744143,43.957982707001285,293.8877196894509,65.05672576144556,29.77008460507303,147.5397115928979
4274,2061-03-14,72.85028808579047,321.1967001459561,117.17942546633478,82.74023753181898,21.285381378533543,102.1342801838709,50.672930266928496,31.711275442549322,11.78922230907866,0.0,380.7860629825955,292.5316600438367,377.511712128503,203.5887420495633,20.247485525005988,154.8287515543599,383.9531862815516,221.21658961151826,80.58270754001869,152.75275735041913,63.581126413079495,0.0,278.83290828147733,63.40614461873327,0.0,35.69853719343551,72.18011011959888,193.1656995914492,82.89023223410456,75.39687801802394,64.96191123744143,43.957982707001285,293.8877196894509,65.05672576144556,29.77008460507303,147.5397115928979
4275,2061-03-21,72.85028808579047,321.1967001459561,117.17942546633478,82.74023753181898,21.285381378533543,102.1342801838709,50.672930266928496,31.711275442549322,11.78922230907866,0.0,380.7860629825955,292.5316600438367,377.511712128503,203.5887420495633,20.247485525005988,154.8287515543599,383.9531862815516,221.21658961151826,80.58270754001869,152.75275735041913,63.581126413079495,0.0,278.83290828147733,63.40614461873327,0.0,35.69853719343551,72.18011011959888,193.1656995914492,82.89023223410456,75.39687801802394,64.96191123744143,43.957982707001285,293.8877196894509,65.05672576144556,29.77008460507303,147.5397115928979
4276,2061-03-28,72.85028808579047,321.1967001459561,117.17942546633478,82.74023753181898,21.285381378533543,102.1342801838709,50.672930266928496,31.711275442549322,11.78922230907866,0.0,380.7860629825955,292.5316600438367,377.511712128503,203.5887420495633,20.247485525005988,154.8287515543599,383.9531862815516,221.21658961151826,80.58270754001869,152.75275735041913,63.581126413079495,0.0,278.83290828147733,63.40614461873327,0.0,35.69853719343551,72.18011011959888,193.1656995914492,82.89023223410456,75.39687801802394,64.96191123744143,43.957982707001285,293.8877196894509,65.05672576144556,29.77008460507303,147.5397115928979
4277,2061-04-04,0.0,471.4339095344929,347.69142596200595,197.1740797957872,115.51732750666532,0.0,0.0,0.0,300.615448508901,156.97684517538897,330.14741956454253,0.0,603.0023262441152,0.0,595.9103501180355,11.849815803199807,0.0,0.0,88.37382882642304,425.87877862647963,0.0,0.0,366.7776175738276,0.0,0.0,131.32472181898171,25.89992716632441,0.0,0.0,0.0,179.8890100312885,87.26842418867524,0.0,0.0,69.70508402695715,0.0
4278,2061-04-11,0.0,471.4339095344929,347.69142596200595,197.1740797957872,115.51732750666532,0.0,0.0,0.0,300.615448508901,156.97684517538897,330.14741956454253,0.0,603.0023262441152,0.0,595.9103501180355,11.849815803199807,0.0,0.0,88.37382882642304,425.87877862647963,0.0,0.0,366.7776175738276,0.0,0.0,131.32472181898171,25.89992716632441,0.0,0.0,0.0,179.8890100312885,87.26842418867524,0.0,0.0,69.70508402695715,0.0
4279,2061-04-18,0.0,471.4339095344929,347.69142596200595,197.1740797957872,115.51732750666532,0.0,0.0,0.0,300.615448508901,156.97684517538897,330.14741956454253,0.0,603.0023262441152,0.0,595.9103501180355,11.849815803199807,0.0,0.0,88.37382882642304,425.87877862647963,0.0,0.0,366.7776175738276,0.0,0.0,131.32472181898171,25.89992716632441,0.0,0.0,0.0,179.8890100312885,87.26842418867524,0.0,0.0,69.70508402695715,0.0
4280,2061-04-25,0.0,471.4339095344929,347.69142596200595,197.1740797957872,115.51732750666532,0.0,0.0,0.0,300.615448508901,156.97684517538897,330.14741956454253,0.0,603.0023262441152,0.0,595.9103501180355,11.849815803199807,0.0,0.0,88.37382882642304,425.87877862647963,0.0,0.0,366.7776175738276,0.0,0.0,131.32472181898171,25.89992716632441,0.0,0.0,0.0,179.8890100312885,87.26842418867524,0.0,0.0,69.70508402695715,0.0
4281,2061-05-02,0.0,0.0,0.0,139.1317801559117,0.0,84.07990649140804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.1553520484017,97.45900910482045,0.0,0.0,642.2803824314194,0.0,0.0,0.0,0.0,0.0,0.0,1216.4977582252814,0.0,29.08784325179068,0.0,0.0,0.0,0.0
4282,2061-05-09,0.0,0.0,0.0,139.1317801559117,0.0,84.07990649140804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.1553520484017,97.45900910482045,0.0,0.0,642.2803824314194,0.0,0.0,0.0,0.0,0.0,0.0,1216.4977582252814,0.0,29.08784325179068,0.0,0.0,0.0,0.0
4283,2061-05-16,0.0,0.0,0.0,139.1317801559117,0.0,84.07990649140804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.1553520484017,97.45900910482045,0.0,0.0,642.2803824314194,0.0,0.0,0.0,0.0,0.0,0.0,1216.4977582252814,0.0,29.08784325179068,0.0,0.0,0.0,0.0
4284,2061-05-23,0.0,0.0,0.0,139.1317801559117,0.0,84.07990649140804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.1553520484017,97.45900910482045,0.0,0.0,642.2803824314194,0.0,0.0,0.0,0.0,0.0,0.0,1216.4977582252814,0.0,29.08784325179068,0.0,0.0,0.0,0.0
4285,2061-05-30,0.0,0.0,0.0,139.1317801559117,0.0,84.07990649140804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.1553520484017,97.45900910482045,0.0,0.0,642.2803824314194,0.0,0.0,0.0,0.0,0.0,0.0,1216.4977582252814,0.0,29.08784325179068,0.0,0.0,0.0,0.0
