Timestamp,ACCESS-CM2_ssp126,ACCESS-CM2_ssp245,ACCESS-CM2_ssp370,ACCESS-CM2_ssp585,CNRM-CM6-1_ssp126,CNRM-CM6-1_ssp245,CNRM-CM6-1_ssp370,CNRM-CM6-1_ssp585,INM-CM4-8_ssp126,INM-CM4-8_ssp245
22-06-2006,8.85987692691609,8.85987692691609,8.85987692691609,8.85987692691609,8.85987692691609,8.85987692691609,8.85987692691609,8.85987692691609,8.85987692691609,8.85987692691609
29-06-2006,6.24749,6.24749,6.24749,6.24749,6.24749,6.24749,6.24749,6.24749,6.24749,6.24749
06-07-2006,8.15569,8.15569,8.15569,8.15569,8.15569,8.15569,8.15569,8.15569,8.15569,8.15569
13-07-2006,10.3735,10.3735,10.3735,10.3735,10.3735,10.3735,10.3735,10.3735,10.3735,10.3735
20-07-2006,10.5029,10.5029,10.5029,10.5029,10.5029,10.5029,10.5029,10.5029,10.5029,10.5029
27-07-2006,9.53018,9.53018,9.53018,9.53018,9.53018,9.53018,9.53018,9.53018,9.53018,9.53018
03-08-2006,9.03204,9.03204,9.03204,9.03204,9.03204,9.03204,9.03204,9.03204,9.03204,9.03204
10-08-2006,8.65074,8.65074,8.65074,8.65074,8.65074,8.65074,8.65074,8.65074,8.65074,8.65074
17-08-2006,8.59398,8.59398,8.59398,8.59398,8.59398,8.59398,8.59398,8.59398,8.59398,8.59398
24-08-2006,8.37968,8.37968,8.37968,8.37968,8.37968,8.37968,8.37968,8.37968,8.37968,8.37968
31-08-2006,8.45081,8.45081,8.45081,8.45081,8.45081,8.45081,8.45081,8.45081,8.45081,8.45081
07-09-2006,9.25375,9.25375,9.25375,9.25375,9.25375,9.25375,9.25375,9.25375,9.25375,9.25375
14-09-2006,10.9687,10.9687,10.9687,10.9687,10.9687,10.9687,10.9687,10.9687,10.9687,10.9687
21-09-2006,12.9448,12.9448,12.9448,12.9448,12.9448,12.9448,12.9448,12.9448,12.9448,12.9448
28-09-2006,14.8009,14.8009,14.8009,14.8009,14.8009,14.8009,14.8009,14.8009,14.8009,14.8009
05-10-2006,21.5324,21.5324,21.5324,21.5324,21.5324,21.5324,21.5324,21.5324,21.5324,21.5324
12-10-2006,24.8385,24.8385,24.8385,24.8385,24.8385,24.8385,24.8385,24.8385,24.8385,24.8385
19-10-2006,25.2408,25.2408,25.2408,25.2408,25.2408,25.2408,25.2408,25.2408,25.2408,25.2408
26-10-2006,23.7115,23.7115,23.7115,23.7115,23.7115,23.7115,23.7115,23.7115,23.7115,23.7115
02-11-2006,27.443971289099043,27.443971289099043,27.443971289099043,27.443971289099043,27.443971289099043,27.443971289099043,27.443971289099043,27.443971289099043,27.443971289099043,27.443971289099043
09-11-2006,34.00974147854408,34.00974147854408,34.00974147854408,34.00974147854408,34.00974147854408,34.00974147854408,34.00974147854408,34.00974147854408,34.00974147854408,34.00974147854408
16-11-2006,40.77049691823056,40.77049691823056,40.77049691823056,40.77049691823056,40.77049691823056,40.77049691823056,40.77049691823056,40.77049691823056,40.77049691823056,40.77049691823056
23-11-2006,43.00134228796221,43.00134228796221,43.00134228796221,43.00134228796221,43.00134228796221,43.00134228796221,43.00134228796221,43.00134228796221,43.00134228796221,43.00134228796221
30-11-2006,50.498,50.498,50.498,50.498,50.498,50.498,50.498,50.498,50.498,50.498
07-12-2006,50.7847,50.7847,50.7847,50.7847,50.7847,50.7847,50.7847,50.7847,50.7847,50.7847
14-12-2006,44.7081,44.7081,44.7081,44.7081,44.7081,44.7081,44.7081,44.7081,44.7081,44.7081
21-12-2006,54.1848,54.1848,54.1848,54.1848,54.1848,54.1848,54.1848,54.1848,54.1848,54.1848
28-12-2006,64.83331938078926,64.83331938078926,64.83331938078926,64.83331938078926,64.83331938078926,64.83331938078926,64.83331938078926,64.83331938078926,64.83331938078926,64.83331938078926
04-01-2007,64.51558964297027,64.51558964297027,64.51558964297027,64.51558964297027,64.51558964297027,64.51558964297027,64.51558964297027,64.51558964297027,64.51558964297027,64.51558964297027
11-01-2007,53.98498539861812,53.98498539861812,53.98498539861812,53.98498539861812,53.98498539861812,53.98498539861812,53.98498539861812,53.98498539861812,53.98498539861812,53.98498539861812
18-01-2007,40.13145099527024,40.13145099527024,40.13145099527024,40.13145099527024,40.13145099527024,40.13145099527024,40.13145099527024,40.13145099527024,40.13145099527024,40.13145099527024
25-01-2007,33.454288791102286,33.454288791102286,33.454288791102286,33.454288791102286,33.454288791102286,33.454288791102286,33.454288791102286,33.454288791102286,33.454288791102286,33.454288791102286
01-02-2007,31.2759,31.2759,31.2759,31.2759,31.2759,31.2759,31.2759,31.2759,31.2759,31.2759
08-02-2007,22.2355,22.2355,22.2355,22.2355,22.2355,22.2355,22.2355,22.2355,22.2355,22.2355
15-02-2007,14.2274,14.2274,14.2274,14.2274,14.2274,14.2274,14.2274,14.2274,14.2274,14.2274
22-02-2007,17.2287,17.2287,17.2287,17.2287,17.2287,17.2287,17.2287,17.2287,17.2287,17.2287
01-03-2007,20.1283,20.1283,20.1283,20.1283,20.1283,20.1283,20.1283,20.1283,20.1283,20.1283
08-03-2007,20.9069,20.9069,20.9069,20.9069,20.9069,20.9069,20.9069,20.9069,20.9069,20.9069
15-03-2007,19.4689,19.4689,19.4689,19.4689,19.4689,19.4689,19.4689,19.4689,19.4689,19.4689
22-03-2007,7.84939,7.84939,7.84939,7.84939,7.84939,7.84939,7.84939,7.84939,7.84939,7.84939
29-03-2007,8.33961,8.33961,8.33961,8.33961,8.33961,8.33961,8.33961,8.33961,8.33961,8.33961
05-04-2007,8.86575,8.86575,8.86575,8.86575,8.86575,8.86575,8.86575,8.86575,8.86575,8.86575
12-04-2007,7.91748,7.91748,7.91748,7.91748,7.91748,7.91748,7.91748,7.91748,7.91748,7.91748
19-04-2007,6.25621,6.25621,6.25621,6.25621,6.25621,6.25621,6.25621,6.25621,6.25621,6.25621
26-04-2007,6.16347,6.16347,6.16347,6.16347,6.16347,6.16347,6.16347,6.16347,6.16347,6.16347
03-05-2007,5.94325,5.94325,5.94325,5.94325,5.94325,5.94325,5.94325,5.94325,5.94325,5.94325
10-05-2007,5.63874,5.63874,5.63874,5.63874,5.63874,5.63874,5.63874,5.63874,5.63874,5.63874
17-05-2007,5.47727,5.47727,5.47727,5.47727,5.47727,5.47727,5.47727,5.47727,5.47727,5.47727
24-05-2007,5.19931,5.19931,5.19931,5.19931,5.19931,5.19931,5.19931,5.19931,5.19931,5.19931
31-05-2007,4.96521,4.96521,4.96521,4.96521,4.96521,4.96521,4.96521,4.96521,4.96521,4.96521
07-06-2007,4.96791,4.96791,4.96791,4.96791,4.96791,4.96791,4.96791,4.96791,4.96791,4.96791
14-06-2007,5.00688,5.00688,5.00688,5.00688,5.00688,5.00688,5.00688,5.00688,5.00688,5.00688
21-06-2007,4.92057,4.92057,4.92057,4.92057,4.92057,4.92057,4.92057,4.92057,4.92057,4.92057
28-06-2007,5.08556,5.08556,5.08556,5.08556,5.08556,5.08556,5.08556,5.08556,5.08556,5.08556
05-07-2007,5.13028,5.13028,5.13028,5.13028,5.13028,5.13028,5.13028,5.13028,5.13028,5.13028
12-07-2007,4.97866,4.97866,4.97866,4.97866,4.97866,4.97866,4.97866,4.97866,4.97866,4.97866
19-07-2007,4.88766,4.88766,4.88766,4.88766,4.88766,4.88766,4.88766,4.88766,4.88766,4.88766
26-07-2007,4.74911,4.74911,4.74911,4.74911,4.74911,4.74911,4.74911,4.74911,4.74911,4.74911
02-08-2007,4.60484,4.60484,4.60484,4.60484,4.60484,4.60484,4.60484,4.60484,4.60484,4.60484
09-08-2007,4.4768,4.4768,4.4768,4.4768,4.4768,4.4768,4.4768,4.4768,4.4768,4.4768
16-08-2007,4.35142,4.35142,4.35142,4.35142,4.35142,4.35142,4.35142,4.35142,4.35142,4.35142
23-08-2007,4.45498,4.45498,4.45498,4.45498,4.45498,4.45498,4.45498,4.45498,4.45498,4.45498
30-08-2007,8.673368274745332,8.673368274745332,8.673368274745332,8.673368274745332,8.673368274745332,8.673368274745332,8.673368274745332,8.673368274745332,8.673368274745332,8.673368274745332
